802	0.4595068
803	0.4595855
804	0.5412658
805	0.459805
806	0.5453197
807	0.4596711
808	0.4598742
809	0.4598743
810	0.4597871
811	0.5414271
812	0.4598557
813	0.459985
814	0.4602616
815	0.4594118
816	0.4598152
817	0.4594143
818	0.4595191
819	0.4595802
820	0.4594789
821	0.5462784
822	0.5456805
823	0.4599317
824	0.5602975
825	0.4596141
826	0.4595565
827	0.4597699
828	0.4597612
829	0.4596545
830	0.4600004
831	0.4594133
832	0.4597636
833	0.4596335
834	0.4596767
835	0.4593778
836	0.5449606
837	0.4598461
838	0.4596731
839	0.4594874
840	0.540696
841	0.4600012
842	0.4596514
843	0.4598228
844	0.543341
845	0.459599
846	0.4593476
847	0.4594087
848	0.4594286
849	0.4596489
850	0.5440074
851	0.4599507
852	0.4596519
853	0.4596926
854	0.4595801
855	0.4595225
856	0.459669
857	0.4595735
858	0.5406251
859	0.4595334
860	0.5406251
861	0.4594517
862	0.4598714
863	0.4596882
864	0.4597979
865	0.4596218
866	0.45983
867	0.4595865
868	0.5470746
869	0.5462737
870	0.5445793
871	0.5439604
872	0.543521
873	0.54703
874	0.5454229
875	0.4595286
876	0.5418033
877	0.458341
878	0.4581808
879	0.4583688
880	0.4588223
881	0.4587936
882	0.4602177
883	0.4592615
884	0.4595365
885	0.4597836
886	0.4595072
887	0.459343
888	0.4598155
889	0.4599622
890	0.5446367
891	0.5410128
892	0.5431296
893	0.5602975
894	0.4597909
895	0.4594684
896	0.4590046
897	0.4594972
898	0.4602081
899	0.4594469
900	0.4592492
901	0.459906
902	0.4594205
903	0.4594768
904	0.4592129
905	0.544826
906	0.4596587
907	0.5468925
908	0.4599411
909	0.4597629
910	0.5602975
911	0.4594574
912	0.4595372
913	0.4638655
914	0.5406251
915	0.5406251
916	0.5406251
917	0.5432837
918	0.5419232
919	0.5422658
920	0.5406251
921	0.542307
922	0.5421063
923	0.5406251
924	0.5439339
925	0.5456964
926	0.5451934
927	0.5458536
928	0.546859
